,userid,likes_given,pages_liked_sum_likes
4439,d5c87d361a189997360c53a75032aaeb,80,1636
4440,8492303dd19405749840505aad9f7b4b,80,6905
4441,71d497bf2d971054736c2f163d92103d,80,7367
4442,028382aaaca3b1dc1eff78e71602ea0f,80,3663
4443,1f59fcff7252f45b98d17e454ae3a62c,80,8876
4444,d261dd1b4b8d302893e31644c0a27bb5,80,10952
4445,b29da5c9be50c9bfb582b5314eb67a1a,80,3630
4446,6463a1f539b716e0ac90f78d4f5f3d4f,80,15354
4447,dccd1f2e3e2bddd3d995d2f31ff3f313,80,9369
4448,2c8342b9e6ee703183ddd83e6b2b6b33,80,3694
4449,944316f33fdc47ce2d7f86374165a4a0,80,6629
4450,580e397166958d003e40236b721af9de,80,529
4451,3ef24de56b08e5bdbe71e2e8fb5c6595,80,2106
4452,b515634bd0797b06791acafb8ef86673,80,8473
4453,c92d1aa29869633e4ff7ad00fa449f29,80,10318
4454,ac1354e834596a3d00b21958fb8e40e9,80,6834
4455,032cde48467f6ac3e2aad51196d01e74,80,5441
4456,35de77f97cc33fedf81a1e0dc1b90422,80,579
4457,8f7e1df40f1912e0c88734831070caae,80,7947
4458,2e18e9396496560d800f185e1d68d16d,80,4403
4459,1669b954d93e69857a9a841bd822e5c6,80,2157
4460,0146cd7ee03caf4a7ade29c16c360258,80,2049
4461,6b747f6fe4d86fba1ac8c9cf9444a8c0,80,236
4462,8e9866ac81d82032bc15338b280b57fc,80,92
4463,01acca99acc2c15b5448e35319894818,80,10834
4464,090ea8f930f693798146d5e1e9ad7905,80,9900
4465,ac7e95fd6bbefcdeda0e9357b8af972f,80,7482
4466,21d7eacb5171d8741bbad1bf23513b09,80,8643
4467,4c65e70dfb242bf28286eab825d558d6,80,6366
4468,fe854ee85bc69df56dfac6f27234f062,80,6924
4469,fa8ab03eda6d30555870a2e899c7d7c4,80,3001
4470,1f8a743d70cc172220f84de4892fb81e,80,5441
4471,5da859c537d0a6177b15b1d0b6c49d74,80,2640
4472,12b7e3ba91d17cebc7f3f1a963a9970f,80,922
4473,4e9da8e5cc19ae17836b8ef0ee9b5658,80,3015
4474,0ca4560eea8819da0ce65f603942429c,80,7609
4475,0373ba1b7da2c5d731af92f79cd50f58,80,13059
4476,291a39093c9acaf3efd723b95486a55b,80,3420
4477,1ce8409f2f72ef7c7934804160f0fac5,80,7142
4478,0a977cad217ca4af2e735e821e981d92,80,6081
4479,c1c8900f149c5c5f9006c370e04fac1f,79,2277
4480,4f182d052641ed09595d32c30585855f,79,3113
4481,c1f1308bd103ef93cef17157cee94c00,79,8041
4482,2457db378f14d65ebcf7adedf6950cae,79,1850
4483,5a665efe0d100499875897627df1c4f3,79,7110
4484,b95e249c09b3289c4858fec3db37601d,79,11602
4485,8db936546026e8e6a7b1b543b2947c8f,79,4881
4486,05ba1568bf5a0626cef7086fc64b8968,79,10127
4487,2ab03e081c81db054c3c2242dac29d5c,79,116
4488,5975e3190b90e40944a6a27f3fc5c598,79,10085
4489,15da26ed49f84200d5d6cd332ed31524,79,5530
4490,f3ce361d44f904b740f41f5b276a67b8,79,105
4491,25b971f235d8973b7b2ba1bd958a676c,79,3635
4492,0000e06e07496624211632e8e264126c,79,3698
4493,0b0ac0bf4755b080a2b16fe1676c9562,79,1464
4494,1b34f411d991ecb35c2a465c305654ba,79,6453
4495,361f404accd9c32c18cf968893926462,79,3631
4496,a42d42b0e6e246aefe632080ef3f6893,79,1981
4497,90809a68d4141fa8f65b2fe6f088c0ad,79,15685
4498,1ea03df3abe02c9d42b6a11d4ea36af2,79,5114
4499,b3bdf18328d5c19d223fda8f120977e9,79,14750
4500,030e72e72cca6516f377fb2f8cfdf359,79,4141
4501,82bf3d70001578b7428503aa15606999,79,3160
4502,305914c5f0a41991fe8f46cb04f92688,79,9807
4503,6380f368291855d405d8bffdf5bf1e15,79,7316
4504,89fabdb5c24a400c84250dc65486d86c,79,619
4505,f799f0c311d3942e74559a74c650f09d,79,3295
4506,231dc26d10846469422723d665c5ca9a,79,4617
4507,06beb94b1014e1155cf7292f115f1c95,79,1407
4508,537a11ef77cf220a6a5c0fc73260f3bf,79,2641
4509,7704d66fa858536a55593c75d142a527,79,14013
4510,c4441b4144d23e786cee70ba90a8d5e4,79,8953
4511,9009b9ddf9c2994fbed026f21b09f862,79,3832
4512,565f078d6c5585fa64eb3ed4ab259226,79,5157
4513,6525b486a96c9ad4b7d726699e4d6cc9,79,2527
4514,bd5c7f872f1cf0e55f13a60080be657e,79,11499
4515,f9cb0cb6df8a1a42d087d73ce908cac6,79,9029
4516,9fa9efa80e28426e5b193416b8c547d0,79,3116
4517,0f39e3348e1926e8de6cc6828208b8b3,79,9660
4518,f532ef4613ac4184cefc7e24fc118e40,79,4178
4519,ba5d74c1ce76da7e51f709e668565a35,78,7379
4520,18e29362d61bf06ba478ae96f6f413df,78,5546
4521,f18f6e9010e8ff5f8cc038519d5fa1d4,78,2938
4522,0ff555320d92bef05c0817b7fd3bd24a,78,136
4523,6abcec8b897bde23b32d8949718050b9,78,3517
4524,346cb8b2ca73e3ebb086a9ea24197ba1,78,5200
4525,0e2f3bfbc34b71fb79fe9d983145a56c,78,5242
4526,d27318513d7a7ea6d13e0e9d086ca713,78,3468
4527,05405d046f6f21cc752e305cc3031cf6,78,84
4528,81d1b9b1440f8d1010c0d3d936e6a465,78,8902
4529,24d9718565c279ccabab7fdfbdffffc7,78,6622
4530,34e11f901c0792f3272d9f6b5f56a677,78,9238
4531,bf89cbb560d875f57dd4ec0e529c766a,78,4833
4532,153ccf044a0d218ee30f757ca81f103d,78,6786
4533,c2aa8034435f21ea44e7415e31ae907e,78,8230
4534,bbff69fa5d3a6d54852a0fc76308cd22,78,4209
4535,9202790e9e828c16a040b76e47a24cba,78,120
4536,d3c8c92f8d395160e75a5f1846995583,78,2739
4537,11bcea10b098825d469bdad859db9392,78,4021
4538,899a88ca7c1910bec7cf464461590fa4,78,9704
4539,1b0f363ff3049bd0ce09523f25ac24a7,78,2024
4540,f6bf8fbb721ff688e970b55cda760f6f,78,3230
4541,65fc72107b893299043bbeae32d42bfe,78,4401
4542,9e50443811529b3014f703ff4317aa3b,78,3049
4543,71d2c2e5b4df22fba5cbcebabd5f585e,78,293
4544,29c0092c69d11a04fbed7ba8f1db8e02,78,7310
4545,45b7fa73cad7a7ac80bfee3a8d347457,78,3475
4546,4776914bc30e32dc88a4cfeac313e519,78,1536
4547,b2a05f30f991a0c6852a041cd4d8f170,78,236
4548,321981e45e971587f591c7571b934a85,78,10894
4549,2574ee17265413e6d56b2f93a63bf87d,78,13961
4550,06add76a75919e4d99190addfb96c069,78,2044
4551,7ec72a7fea364e543e67cb36d616bd27,78,3192
4552,a5c06412000873f79dbaa1c4bfd91004,77,7991
4553,0e0a4cfb6f2a06af6117ece2732edd14,77,8355
4554,a8cb0c30926ea9d2ca5565d281e8d1c3,77,11495
4555,60d42bbef7b6bf1888e248f85a5226ed,77,14992
4556,3d8ff55cb6516b5fa725afee1944bb7f,77,3861
4557,6be82309fc4b6decbe21edc201e8a306,77,2474
4558,603b50c9d35ec9a2a80d24488acd6b5b,77,4500
4559,f21485f2f0b5a8c1da35945a61b1c80b,77,4628
4560,dea7e31e8d279bef8966d534c896f7fb,77,10872
4561,df1be987f77579f6c9be425670f3a9c7,77,3716
4562,93c883524d88afa51e6a5471b6d35b72,77,2732
4563,f890e6ae848b5e530660bb7177413488,77,11204
4564,edbcc7f49dd7ab5a5816d29fba85cfa5,77,5103
4565,c0f634a58e806cafb79b34654be37f46,77,11828
4566,e8b8f7f4f40ea6babfa9a2a967ff1866,77,9154
4567,b5da502e48f2360f5d44f56b535751db,77,8440
4568,73a0e53cee67824ae15deb6d2c94859b,77,5328
4569,3ae60e567b7851cfa159dd16410d9d26,77,10558
4570,c2e541ed5aaf27e5c60495cd6464e8e8,77,2624
4571,439f3d6687e9826c9f511eb794b7f17a,77,7522
4572,248ebdd9fa073c4fc9d26aec9f455ea6,77,5582
4573,aa3ecfa83bb19c9acf8da9feda1d1906,77,1758
4574,ce298d95cd635714118695f037144550,77,11181
4575,ce35dd4a318d83eb679581816ebbe885,77,8912
4576,5bf65e5c7641fef58976596ca84ba537,77,4399
4577,3075eaf8d6218ae44badf71d5d6806bd,77,15048
4578,acbc1e5c33f773bcee514ee1ca8bef87,77,4305
4579,92ec6d6a776e89dcd8bda8e90421e2b3,77,2967
4580,464412b9f00a0b3ba8229257592946df,76,331
4581,0541f63df5eb95a2fac7245988956654,76,3592
4582,49fe113c48b89e1603834227c56cf194,76,2490
4583,09bb7f429e886c23b2386ba752a65973,76,161
4584,8d5ec0a2063009349456184ccb25915b,76,9167
4585,55f92a350a0ee08a2476271b191682fb,76,12244
4586,09c355c1f41edd3789aaa860e03a912a,76,21565
4587,120b1604e5ee032e1b0baac210f4877f,76,2062
4588,18aabb1e747f20816955bd2df1d94e5a,76,5783
4589,081c87d573e97be150b9d881376a53fc,76,10721
4590,22417e6d075e3091920d92b7263d10c7,76,15212
4591,033de4458430391c4ec372382a76ee8a,76,133
4592,b253c861eaa7f46864c81f2233bc7213,76,6275
4593,8e443b084b67f2b6202cf2ecd590e61d,76,5836
4594,a13a25819487d8e34da04b3e65781780,76,12549
4595,8a7b34fcfd2b397a6f44da9c35e5132d,76,5784
4596,9f3969e2e3ae277b5b4a5846e3ca5fce,76,8582
4597,dbb4b974f12080c9bd6421cd27384684,76,7237
4598,2175926a05cc7613edb35998116b9864,76,8132
4599,84299931d8de002005661d56deffb3bc,76,2939
4600,037bceb5f9b435c87f78fd83078a1a2d,76,6971
4601,34bedd9be98b7aada4693d0d4f8ba418,76,4533
4602,f46fb655a9cf16e1cfa5e4a3775dda89,76,963
4603,83508de4f1f5c36d4287e6277097aa0a,76,2795
4604,47d4c32555f4a2cfe566092661189faa,76,1206
4605,b0425ab706589f51b30b1bd244955b25,76,3778
4606,9fa2684f56fc10e985326979cb9f4e9c,76,109
4607,7cb94d94ea2a799dc57453bb04ee24a7,76,1176
4608,8483c187cbf342b185b00790cf79c7c1,76,1016
4609,b965b17899a309b8f5682b7e95f609a9,76,7416
4610,8ed955ce0973696a1906d747602727c1,76,5116
4611,e6272a930e9f044ffb534247179892ad,76,2932
4612,49a2b780c802e3bedcfd55e69594f2b7,76,831
4613,ba9dde0f5671087842b41dc4a0ef3f38,76,7295
4614,83e08c8680ca083dfc1bc7b5180d065a,76,13523
4615,63d1f92c662bed50e2641653988aca47,76,6619
4616,54cff93c171bf89fbb1888fc1a6b5819,76,1960
4617,03aa2f4defa7561d790b53125ce261e3,76,5784
4618,0c467424fdb0702e205069ca0b6e439e,76,7220
4619,9a0714925471009cc2334468577c3aa0,76,4280
4620,a9de3b8e29f22a4a73516cb1e43a892b,76,7160
4621,3ba1b1a6098dd0aeb878e71dc76957bd,76,9270
4622,b313663a89acb63e9356f1aa59cc8f11,76,6892
4623,9c8813959fda923bf1bba922e33cd0c9,76,6558
4624,f1958ac7c4cbfd47373dbed29002a934,75,18018
4625,25d1f6c155357ace5301e06da173d6cf,75,139
4626,c2765eddad73f76e40eac856dd7748fb,75,3902
4627,b8665e7e276080aa0fd139a732e16f8f,75,9722
4628,a0674e9e27805dff34eb42aa7bbfa5c4,75,2140
4629,b2caf2bc7ec6d38a1f5bc8e3c5477f51,75,2320
4630,bf7fbb98cbd28bb1b8cc452290138f80,75,8623
4631,1cc18437eb02dd90a605aa25528ec869,75,343
4632,1a45eafa8c7b51602c3a1bfab7e6803f,75,3968
4633,3a7fbe9c4feebd491c1b4ea3e7dcb9c3,75,11188
4634,d9ea78e891b1e6394aa6429fa7be4241,75,9881
4635,085f51a811625dcfe1f701d7867164fe,75,2899
4636,2ad20b1bf45ab01577ce85144b50e65d,75,8055
4637,9f33b979db7d16b81c5e1b36e8d05bff,75,17443
4638,15bc236abb8173ab25fe17d9cd6562ec,75,4270
4639,e32bd8ec7a006eae3a9ab5f99ef2ba6f,75,3076
4640,63bc67470345d478b4784937a4790da4,75,625
4641,7944dc074bb690e2022788b1295c622c,75,365
4642,0084aaac0a3e57ba22cb27ab3e39e246,75,4120
4643,a56add97c429b8004ddbda3e279d208a,75,6778
4644,4599347ffaa097d468865ce323e33c4a,75,4886
4645,abda0f7280c10c690f695e6b878ba7e1,75,4586
4646,d7580d068ea5e5478a71f1bc9ed14a68,75,6821
4647,0b658d6ceb99aa4c37481aaba1fa1849,75,4079
4648,8e4560545930869c490293e499bff270,75,6530
4649,c02d84dba024046ae88ac20616bec08d,75,1449
4650,12134f3776d65d6a28c0b07d976ad4b7,75,2868
4651,21c8e5af15aba1f4b7fda428c305ee59,75,8111
4652,713e238c1771409a6144e3f550ba93c7,75,1561
4653,0c9973696e083d9640b10e581ff5cf92,75,3604
4654,234e704fa7b8c54dd9aa34ea760e1687,75,8332
4655,435be19745b53bcfa8e9af62a22099ec,75,6874
4656,59cf07f18d6a986fdfbd615a74e3573a,75,3449
4657,810079858b241ef18a0cfba80ecebf46,75,2971
4658,27746426252546c7d2daa3c90cff5799,75,8288
4659,669138b988ed9943c9ece5ecafc94b28,75,7219
4660,2d64978815e8a341d0771966c4153dbf,75,3091
4661,4f01d654beb9137ef97531751dac8d9f,75,256
4662,4bf5fc8edf8d4768ae886ee4c67e932f,74,5517
4663,00735241440d9777384091b3e587be90,74,3610
4664,88aff0f27cb875825886a3e433d23d75,74,7688
4665,04bd3b279e0d0f246f5956fd05dc0446,74,7268
4666,1a735c82aea9aaaaba66bb1ebc48adae,74,7047
4667,150ba72cce09c3bb234e5a850d8c4386,74,5412
4668,05f29293f8eb8aab5fab2a603605a18f,74,7245
4669,a612c1b24219bb43b9d067c2d8ebec35,74,6856
4670,127ed43eb16f5099b30c4ca0330cd164,74,11631
4671,c89aa8599f6a82200e87c5b531db86d6,74,14650
4672,2c1661ce5c6710db619f4b3d3bd3d301,74,1733
4673,7d111beecca28c74b504c7821906149e,74,16522
4674,114f29bd6e92dffa6927f9315a78528f,74,3769
4675,d3da28847349414eaf2f7c55ad5da4c2,74,10422
4676,0d3176e806c3f0af2422b237918d7343,74,10316
4677,e0762914d6b91987f990d3b7dd3f5cba,74,5624
4678,6cc98ea18a6cf0cb7dbeb38d05eb3791,74,2609
4679,34dcf5a5879bf54bb3f0c95a5bbf2936,74,1352
4680,0507256b843e39b93886d6de3719d5d7,74,149
4681,fba21c4779feaf2c787a9b08ce7064ee,74,8704
4682,f54b6f28910f4ef30ebfef14105cdffa,74,2204
4683,e615dae8402caf9f0a09e7c74836d347,74,1442
4684,c38f7402d28d671deb1fc385fe6cc1b2,74,5585
4685,32d5543e325a488f49f21898fbe294e9,74,3194
4686,fe150b8b6312f42861ca9f3394bc2863,74,2117
4687,13c64bbf94a223016080e540ee1db7e0,74,9127
4688,0e315e6d9afc4c0f7481a040014842c0,74,3567
4689,a49a9db716530fe3f53bb647cc69c169,74,1523
4690,927ae1ee44dda5904735e9ca560691f7,74,3409
4691,864242af9e2caaa5caafca2f066b3e2d,74,2902
4692,23cea11b15f50ea94b2c74ed7f3a5f46,74,10276
4693,bc2f4af1fbf2f4196f56b7580f36c3df,74,4743
4694,74ab6df0a6d8f3c5f31ab42cbb8dc4a0,74,3856
4695,babed79c4aaa59f5cbbb70005c182204,74,7269
4696,545b3bcfb543556af55b9e66b7def628,73,2901
4697,0ce8d05bd9038636ebb68e722688a108,73,6464
4698,b48f9632a1eeff4059d01863bf807a69,73,2222
4699,0f2c53283f36b190246c7bb99f392aec,73,4717
4700,9c1a131a3319288a009f27669d755b2e,73,14515
4701,1e47123abc769042dfda9c43b7af5487,73,6759
4702,118751875d855f4b69d19d9dbf36735b,73,970
4703,30cc6f9d85dfc5e0263c371cd82d4adf,73,6299
4704,2fafea386d45126527503535e5ca0fd0,73,10702
4705,082962b486e475066c002a849b1602d1,73,5971
4706,a444577670249dc6e0d6f5103304e7ea,73,1865
4707,70ff1c36f1e4041315281648c9148bef,73,6458
4708,038b86417144cf67d24821d91ccc7001,73,3608
4709,b0ffb9a5318edaf863b309bf00c2874b,73,183
4710,cf8488dfbf72b6973ae8409e91c1b874,73,7553
4711,a9cf1a99ae8a73612dbf840749202130,73,8656
4712,47d41f992a2889677276388a07fcecbd,73,96
4713,a189fcc70e80dabdf914244118c538bb,73,3958
4714,02c59c8da3170a84ee046596bd1bd1e9,73,11037
4715,cdb21db637761077cc4101f891ea6e07,73,3749
4716,368ee776546ba66f6ff46266c734aeaf,73,1337
4717,fa8c46e0e39ca43f443340c1495a4d4e,73,16174
4718,94b9ee9d0d6315d9985bb5f542181fa4,73,4265
4719,3424648d97161eb22994a7093bba91fe,73,8860
4720,03de0eca0b7882e1216aecde6df3ddba,73,1554
4721,8e029a7a7e3f8f751b4780a148a858ef,73,4967
4722,0b6bd5a9d0b67e3f8dba0a6c6b072eb7,73,7708
4723,d62802b410b0a1c93b55bda0f3d8c31d,73,8903
4724,833b6da0281aee1521668ad43613769b,73,7356
4725,373eaa901dac5f0f9a2ebca7aa93abb3,73,355
4726,15869ffc7adb542c49241f6b7f1513dc,73,3978
4727,3cbe5c394ca538dfe969c252ea368656,73,4208
4728,32bdb89a8f8eb9b0bca9a21371811c6f,73,4275
4729,a89f06eb6b640581b4b6d7659ff4cfc7,73,1888
4730,655eb7e68a7b21b1e78b17686c2d21da,73,14060
4731,034ea959bb56fb186ab440975a17c037,73,376
4732,25279396c712227b8c183c0150061594,73,3430
4733,a3829a885ff80007b3cdff3fae829ec8,73,4925
4734,e84228d7c09ae3482b6baf66cf7ee7cf,73,4645
4735,94de0457134ecc706a7e41ecb1f2085f,73,9114
4736,bece36884ff1efcbf3f15ff2edec8763,73,7204
4737,449ff8ce885549100173712d35708197,73,5350
4738,0fd4da8430ee71766eeda9ea8b5fcf75,73,154
4739,07fbeeecb04c4cb42e4a7c21a267a64b,73,5735
4740,28045e67082a547fd3a1211b3d7b4ae6,73,3057
4741,b966f32ebcf1b02d7960ba28c00a4939,73,6325
4742,2c6166c663d9fa6e6fc6c78be2f4c9a1,73,5984
4743,34c9334f47d1a801b062ce6a5377d9cd,73,8010
4744,7b10d58077b32ff2955b159b3f309880,73,4362
4745,91746f6dc8c965f91adf8491fcbae915,73,5819
4746,7523cf27a1f6d9a2a829e72b1038cd93,72,1070
4747,158c81baa34fe4b2d361c26b6ba4e111,72,8329
4748,6ae244b236838455db0bf58caa4f126a,72,15375
4749,9681dca9a61f8a91c6ee6c042b0ee336,72,6052
4750,7ccd2cb70c695d5a4021c3a004c216cf,72,322
4751,382f35c2d56757b71b9831568db42fb7,72,6688
4752,10447fa135c89e17d19dd32c629cde92,72,1443
4753,ea6b0082cac17f90d88d009abd46dd79,72,5023
4754,44f5ad9a80025d174fe967a09c1e9017,72,1271
4755,a09ad3206f9f41b7e85b59ff959f99e3,72,5611
4756,234e030d1a5f7623cf1ed33817912918,72,4819
4757,f986e0abdcb7d32dbed5fbe0b3e4aa5a,72,5621
4758,b6203c4e0550da34ec83e64c315158b1,72,4050
4759,049e9efaad9fb4c13754abbaf23a8ead,72,5333
4760,fef3b9e493b627dfb590c665235b5033,72,4406
4761,040dc8344c45da14f0854fcb7d390823,72,169
4762,4f477071b49567ed891514d377198722,72,5840
4763,99a0ee3d08e513981e90e5f5adf920f1,72,6427
4764,b177cfaf6323b21ecbd4401acac5368c,72,8303
4765,f002422f8b9630574d7aee81954fc919,72,4672
4766,f5facd653ff8ec0cda0b4ba4cbd7cbf2,72,123
4767,319a5484ad3d4971de609636d0d20199,72,6794
4768,42d2c6009d69a78d0d4b56b7ae2db2ec,72,1590
4769,b41409f62dddc40b2db23428c2be2a5b,72,10424
4770,62f1ed23e62c008956543989d58eab5f,72,1755
4771,a66eebdaa5a9b82d639e42b6ff638f43,72,5858
4772,86806ad977212844dadd8da5bcdd9d40,72,3985
4773,8336bc67a69efe3aebbd0a10dcc7c51c,72,4927
4774,055a705494f167f7948e5b95d59ba017,72,3988
4775,ca541e9b8f057fb469643989c86204f8,72,8140
4776,519f6739718bff8d740250f717105f1a,72,5404
4777,8a2d9d896b9e8dc56508e3741605a477,72,554
4778,27348ff85c8349017e9bff1febb40ad7,72,6829
4779,2b857ab823ae57327fcb79f6a5e7e75a,72,341
4780,e8ffbd330a3e33e02753d606f633fdfa,72,6998
4781,23216a9db05e58fca7e74f45264bb9d4,72,179
4782,da24ebbb14068adcb13d49f2fd8ec981,72,3909
4783,c9e50870a58c100706f38c008f51ea0a,72,4109
4784,31c70760ce2ff777dad3f40e29784421,72,5542
4785,2ad83ccfc8d8215b98e8bef1b7518177,72,3775
4786,6c40410bca1cc28e6460244f30301b49,72,7042
4787,19892cb318c66502b6ce887761f0e807,72,2667
4788,05647ea3c75e6489b37bfcb212ca0bc0,72,204
4789,8e108827fd545c3ae9200a737d6fee97,72,8036
4790,43703764daea0f0132a440f7e543f289,72,5478
4791,cee11baee641e78de7f9f1d070662138,72,5396
4792,0b21d0524c5e8a6fd874780290b4dcbf,72,629
4793,abf92a0684094b3413c63b31fddd2950,71,4795
4794,f6ae396e92da15641550200144662c2b,71,13471
4795,cbc2b5f1c5684a023127fb8c38512959,71,8672
4796,589ae4d398bcf88a49eb2eb45a7f9657,71,154
4797,847511c1b5834ef40a52df8dc2728761,71,1083
4798,1abb433e1f071f8d332739a7aee61086,71,3066
4799,0ba1c34ae60ea187d2ba87fa5b1d46b3,71,3483
4800,5a388b2dbe6b280b6d906fc4f79a8ba0,71,2557
4801,4f48c6c8051e144c717ce143e8d77782,71,6311
4802,23b056e7f439bc70452dc0a97ccaa8f7,71,1892
4803,5533ac4aa897d2a020df8d096be0bad7,71,6646
4804,0dc6bf00832db8b8a5fb6fae35a376f4,71,3281
4805,16a5a8639330414254c69c8f2b1ac65b,71,9628
4806,f05df660463e3b97d84acdb60c700af5,71,5944
4807,b118f81813354b047abc51e1a495f8f4,71,2084
4808,03c14861708cce7d6f8f21798e0f7690,71,206
4809,0f6b8c16beae78362992f2d7c1f59964,71,365
4810,ca329fefea5b6530930e28c89b5dcd4a,71,5331
4811,01008f3b3d099c50e984ccfee58f32a6,71,5031
4812,d7089744eb3d4fc36394c60b2b47649e,71,458
4813,86134603bc0d168eaa7bc539ff79e25b,71,2436
4814,71e20fd8d21417f18137d55caf4cfe03,71,1212
4815,3a207ebf946c0ec5b672e6186a5deb6f,71,9098
4816,0bc46a7ce42fa32ccbab5b0cf9273c0e,71,2465
4817,eb5c32654d3d4412c3c27cb7644a11f5,71,3455
4818,7b5207c9ab5683dca03483f03d4cf94c,71,6611
4819,b4c01f7626e822e3d4a9fcef01dd05ac,71,3059
4820,992624cde2fc0e248fa6f42d8868a5b8,71,2550
4821,1bcef9b99fd9aa1ad36a2812e048919f,71,883
4822,d761df9c74a4e56ffa0dbf4dac7a50b8,71,9243
4823,4838067efa979c950274a5a0ab7b3ea2,71,6312
4824,a0b46bd9dc47975198e88c88eaa87d81,71,5738
4825,7aa513302fa2cfc7b0c026bb91419e5e,71,3048
4826,f52e3749772db8e6477bb60a33ba3b9a,71,1434
4827,014f19901a625d41ef22cec81bc9cd5e,71,8758
4828,b9226021e988a5b40ba2c9577eca088c,71,4149
4829,4f3fc35de4f026bbe96d6aead80a011c,71,6350
4830,57a529358e44b3ad3f607290c26d7c92,71,4219
4831,f05f3b8dd36194dba909b6c05cbab0c6,71,173
4832,f25f5ea3c107507b7b04c539e2bae58b,71,2355
4833,318cd5d14374d9709ec8ccf174a19f23,71,4014
4834,0918079274359770ba310737c59b467d,71,7836
4835,66eee39c22a0508cdcdd2154526019c4,71,5647
4836,0736e35b23a6189b250ebf10b69ab119,70,75
4837,3cc9858374791ed4a43d73f166f610f6,70,2312
4838,57fb5fe037601c8c7d39735796ebdd58,70,10410
4839,a74d2447ea909f98aa2f8cae0c0a2d50,70,2157
4840,ac2a27aae1c01b52b0c3f87773206784,70,4172
4841,c38e8716f33c5d8763308fb3db9fe3cd,70,9424
4842,35575f99c3e784c4f67b40143a98a6c2,70,2770
4843,1cf21396f27d5327b582d7be84180926,70,4227
4844,12e981a76f2660fa730f6dd417339650,70,87
4845,168ce29dd719270f8f3076e4dd0e1247,70,1672
4846,c3edee631e4712255a1c7395f4d6de82,70,4167
4847,5e5c7d76d0f3c2d14a3032524163334f,70,11943
4848,d7763623dfd4b255db6ce7355471f054,70,2236
4849,fa483efd16bebee6f715426aebbcd526,70,8377
4850,4e145392620f79c8ad1bd1d92be4be5c,70,9283
4851,1b2e51e896139dcd2f3da35e475c42e0,70,123
4852,2ce50c586e791adbbed2edb873c5c084,70,1173
4853,c23854cae83e7cdc90670ab596a10a9b,70,2853
4854,8a6a89ecf290ba4252bace0c92619619,70,1491
4855,0d983490116ab22ec724bcb67574e0cb,70,3977
4856,3c3e19f0b8b8049ddc7a7ea5310fcbaf,70,4370
4857,ea88bedbf3f1f8722b0b7215d63cf924,70,7379
4858,bee59b578f98794f645dd1cde50a1086,70,5895
4859,537e1fd7e351e7f1a675052d81b3b10d,70,9177
4860,3e103317ee10a3935b239fecb0069b77,70,5390
4861,7f252f80ccb35e7faded60eb21aeba24,70,7889
4862,3803b42f6df6711026f0613f06058a8c,70,5419
4863,8135a3d9ec3268c0f1c66ffb18a44612,70,1069
4864,1967504c941706ff94422b1927deb32e,70,5525
4865,e7ec7849fc00d921296b3ad14df530de,70,12321
4866,3fd7238fc122ff90b8760c1d51b21a18,70,1873
4867,9102c0ec28b9c72d8ce537a933ad1180,70,9231
4868,db3f340bc27abf0c6a923790b639153c,70,3164
4869,174b2ae2f7253fb87b48a932012b53bc,70,7329
4870,7496703bf9162f4c732f1a29f6661b66,70,11121
4871,f30851ffd3678a436e2de0250dc0e87c,70,2535
4872,76b192b0938225b841c4709a8cbc97d7,70,2460
4873,ed4da97cd46c4cec262fbfab314ac143,70,2973
4874,103d15901098b64f9c8e22e5a5d74971,70,3858
4875,cdbbbd78dca8f900749a1ae78b091bff,70,97
4876,4f9a2fa340f5b4aa7fbd6c2abcc74aa3,70,5223
4877,8d8fc3b5d7c8bd6b6cfb5fa63762cdcd,70,9711
4878,5c17dd80ac4f0bfdfac4e1ba84bd34d7,70,4648
4879,58af82d651efdd5e37ea01690db1de6b,70,974
4880,101f166c40086193bf6ea7fa886dd2d4,70,7074
4881,eed0c434f6395174eaefbd3514bb358e,70,1523
4882,12913214d17cf55b8e56d80a91f1a710,70,1902
4883,8cc133f918467060b3541609872b00d4,70,11645
4884,fb893052083d3e063017a56339d85689,70,3381
4885,0c9c7d12f8cb1ad37fb52dd22648edb1,70,6549
4886,134bffa23728d48b66bb5e9ecab15559,70,6475
4887,f69a55a28357c9460712c0de1ed5fd1d,69,6486
4888,3d6568266527e5c1358fa1c41b766463,69,6299
4889,a3bd1cd2cc5337b3e622fe7f2088536c,69,4280
4890,020d63d51ea2e7278010aee1be2d5d6b,69,76
4891,7d7e3455d144a3ed089add07e605cf15,69,699
4892,1e079525e70ca6fb121da187fae5098b,69,3434
4893,0a6b1c8351bddc0d7e9fb8f79c9b95dc,69,3799
4894,5102cdc52bb3d9576202fc0da6b07974,69,10441
4895,040b2b154e4074a72d8a7b9697ec76d2,69,4333
4896,7be60976c7d83ff8b8eccb651a2b76e6,69,4129
4897,a130a9b090ee54177445f25f80c3ae12,69,208
4898,ee9064e126e08ed3472cdc99d4dba983,69,13537
4899,e8e85fd9747413562874ae44b6e3cacc,69,4212
4900,da35a9d939d9049be367b87b078633ec,69,1378
4901,20797c8662a54773d24b33f5971f9842,69,8083
4902,651bfe9595f68108ef07c82944273c1d,69,1484
4903,2c183231aa0ecf87ac66301436f93ca0,69,7602
4904,597e1b5dddfe59e9d399066b7cec651f,69,181
4905,5c39e0b668cb324fe3acddc71502e7f2,69,7569
4906,96591e46631c0c0a9fc718088e06b404,69,1921
